SRA_ID	Name	BioProject	SNPversity ID
CRR505360	CQ702RC	PRJCA009749	CQ702RC_CRR505360
CRR505363	PHBB3	PRJCA009749	PHBB3_CRR505363
CRR505366	ML606	PRJCA009749	ML606_CRR505366
CRR505368	LH54	PRJCA009749	LH54_CRR505368
CRR505369	LH52	PRJCA009749	LH52_CRR505369
CRR505375	H8431	PRJCA009749	H8431_CRR505375
CRR505377	PHP55	PRJCA009749	PHP55_CRR505377
CRR505380	Hai268	PRJCA009749	Hai268_CRR505380
CRR505387	Sheng62	PRJCA009749	Sheng62_CRR505387
CRR505389	6107A_2	PRJCA009749	6107A_2_CRR505389
CRR505392	T0403	PRJCA009749	T0403_CRR505392
CRR505393	485	PRJCA009749	485_CRR505393
CRR505394	489	PRJCA009749	489_CRR505394
CRR505395	L201	PRJCA009749	L201_CRR505395
CRR505397	WK858	PRJCA009749	WK858_CRR505397
CRR505403	Xun92_8	PRJCA009749	Xun92_8_CRR505403
CRR505405	Dong62072	PRJCA009749	Dong62072_CRR505405
CRR505406	L203	PRJCA009749	L203_CRR505406
CRR505407	842	PRJCA009749	842_CRR505407
CRR505410	Si_287	PRJCA009749	Si_287_CRR505410
CRR505412	Shen137	PRJCA009749	Shen137_CRR505412
CRR505413	Shen3265	PRJCA009749	Shen3265_CRR505413
CRR505415	Tie7922	PRJCA009749	Tie7922_CRR505415
CRR505418	lx08_8	PRJCA009749	lx08_8_CRR505418
CRR505419	lx03_2	PRJCA009749	lx03_2_CRR505419
CRR505421	PHV78	PRJCA009749	PHV78_CRR505421
CRR505427	PHG84	PRJCA009749	PHG84_CRR505427
CRR505429	LH149	PRJCA009749	LH149_CRR505429
CRR505431	HC2_CGJ	PRJCA009749	HC2_CGJ_CRR505431
CRR505438	PHN46	PRJCA009749	PHN46_CRR505438
CRR505440	PHV07	PRJCA009749	PHV07_CRR505440
CRR505442	LH213	PRJCA009749	LH213_CRR505442
CRR505446	ICI441	PRJCA009749	ICI441_CRR505446
CRR505448	PHAW6	PRJCA009749	PHAW6_CRR505448
CRR505449	PHHB9	PRJCA009749	PHHB9_CRR505449
CRR505450	PHEG9	PRJCA009749	PHEG9_CRR505450
CRR505451	PHHB4	PRJCA009749	PHHB4_CRR505451
CRR505453	LH39	PRJCA009749	LH39_CRR505453
CRR505454	PHG50	PRJCA009749	PHG50_CRR505454
CRR505455	B47	PRJCA009749	B47_CRR505455
CRR505461	LH60	PRJCA009749	LH60_CRR505461
CRR505464	PB80	PRJCA009749	PB80_CRR505464
CRR505470	PHW52	PRJCA009749	PHW52_CRR505470
CRR505471	WIL900	PRJCA009749	WIL900_CRR505471
CRR505482	FAPW	PRJCA009749	FAPW_CRR505482
CRR505483	PHG39	PRJCA009749	PHG39_CRR505483
CRR505485	LH82	PRJCA009749	LH82_CRR505485
CRR505488	CNH3754	PRJCA009749	CNH3754_CRR505488
CRR505490	F62	PRJCA009749	F62_CRR505490
CRR505492	150_4	PRJCA009749	150_4_CRR505492
CRR505498	GM406	PRJCA009749	GM406_CRR505498
CRR505501	17MC3255	PRJCA009749	17MC3255_CRR505501
CRR505502	17MC2621	PRJCA009749	17MC2621_CRR505502
CRR505503	17MC2622	PRJCA009749	17MC2622_CRR505503
CRR505504	17MC2623	PRJCA009749	17MC2623_CRR505504
CRR505505	17MC2624	PRJCA009749	17MC2624_CRR505505
CRR505506	17MC2627	PRJCA009749	17MC2627_CRR505506
CRR505507	17MC2629	PRJCA009749	17MC2629_CRR505507
CRR505508	17MC2630	PRJCA009749	17MC2630_CRR505508
CRR505517	XF_1	PRJCA009749	XF_1_CRR505517
CRR505523	T58765	PRJCA009749	T58765_CRR505523
CRR505529	161223	PRJCA009749	161223_CRR505529
CRR505531	YD7922	PRJCA009749	YD7922_CRR505531
CRR505536	85123	PRJCA009749	85123_CRR505536
CRR505540	Si_144Gai	PRJCA009749	Si_144Gai_CRR505540
CRR505546	F0903	PRJCA009749	F0903_CRR505546
CRR505547	6NH372	PRJCA009749	6NH372_CRR505547
CRR505556	6NH717	PRJCA009749	6NH717_CRR505556
CRR505559	6NH769	PRJCA009749	6NH769_CRR505559
CRR505564	ZhengX959	PRJCA009749	ZhengX959_CRR505564
CRR505569	Zheng578	PRJCA009749	Zheng578_CRR505569
CRR505573	16NS545	PRJCA009749	16NS545_CRR505573
CRR505575	P28	PRJCA009749	P28_CRR505575
CRR505576	R107	PRJCA009749	R107_CRR505576
CRR505583	HRB16219	PRJCA009749	HRB16219_CRR505583
CRR505584	HRB16221	PRJCA009749	HRB16221_CRR505584
CRR505586	HRB16225	PRJCA009749	HRB16225_CRR505586
CRR505588	HRB16244	PRJCA009749	HRB16244_CRR505588
CRR505593	M54Rel	PRJCA009749	M54Rel_CRR505593
CRR505595	Liao0369	PRJCA009749	Liao0369_CRR505595
CRR505600	JLXH_27	PRJCA009749	JLXH_27_CRR505600
CRR505603	1007_3	PRJCA009749	1007_3_CRR505603
CRR505608	16Y673_7	PRJCA009749	16Y673_7_CRR505608
CRR505609	16Y685_6	PRJCA009749	16Y685_6_CRR505609
CRR505613	271	PRJCA009749	271_CRR505613
CRR505616	267	PRJCA009749	267_CRR505616
CRR505619	Tx149	PRJCA009749	Tx149_CRR505619
CRR505620	17CPB04	PRJCA009749	17CPB04_CRR505620
CRR505622	Meng17j07	PRJCA009749	Meng17j07_CRR505622
CRR505624	SD192	PRJCA009749	SD192_CRR505624
CRR505626	SD198	PRJCA009749	SD198_CRR505626
CRR505627	SD202	PRJCA009749	SD202_CRR505627
CRR505634	Liao0619	PRJCA009749	Liao0619_CRR505634
CRR505636	Zhongxi09102	PRJCA009749	Zhongxi09102_CRR505636
CRR505640	121494	PRJCA009749	121494_CRR505640
CRR505641	XF38P05F	PRJCA009749	XF38P05F_CRR505641
CRR505643	Meng17j29	PRJCA009749	Meng17j29_CRR505643
CRR505647	HD568	PRJCA009749	HD568_CRR505647
CRR505649	Jing7huang	PRJCA009749	Jing7huang_CRR505649
CRR505651	Wenhuang31413	PRJCA009749	Wenhuang31413_CRR505651
CRR505654	Lx9801	PRJCA009749	Lx9801_CRR505654
CRR505655	Xun926	PRJCA009749	Xun926_CRR505655
CRR505656	Liao6082	PRJCA009749	Liao6082_CRR505656
CRR505657	L5895	PRJCA009749	L5895_CRR505657
CRR505658	S122	PRJCA009749	S122_CRR505658
CRR505660	DH382	PRJCA009749	DH382_CRR505660
CRR505661	Xun9058	PRJCA009749	Xun9058_CRR505661
CRR505663	M340x	PRJCA009749	M340x_CRR505663
CRR505667	SX3821	PRJCA009749	SX3821_CRR505667
CRR505670	148	PRJCA009749	148_CRR505670
CRR505674	D185	PRJCA009749	D185_CRR505674
CRR505677	Tie98033_1	PRJCA009749	Tie98033_1_CRR505677
CRR505679	Zhongzi03	PRJCA009749	Zhongzi03_CRR505679
CRR505688	N42	PRJCA009749	N42_CRR505688
CRR505689	W172	PRJCA009749	W172_CRR505689
CRR505698	Chen322	PRJCA009749	Chen322_CRR505698
CRR505706	S7913	PRJCA009749	S7913_CRR505706
CRR505710	Shen151	PRJCA009749	Shen151_CRR505710
CRR505711	Liao3162	PRJCA009749	Liao3162_CRR505711
CRR505714	LX3999	PRJCA009749	LX3999_CRR505714
CRR505715	D183	PRJCA009749	D183_CRR505715
CRR505717	H95	PRJCA009749	H95_CRR505717
CRR505719	MC5831	PRJCA009749	MC5831_CRR505719
CRR505720	MC5832	PRJCA009749	MC5832_CRR505720
CRR505724	MC5837	PRJCA009749	MC5837_CRR505724
CRR505728	MC5841	PRJCA009749	MC5841_CRR505728
CRR505729	MC5842	PRJCA009749	MC5842_CRR505729
CRR505730	MC5843	PRJCA009749	MC5843_CRR505730
CRR505731	MC5844	PRJCA009749	MC5844_CRR505731
CRR505733	MC5846	PRJCA009749	MC5846_CRR505733
CRR505737	MC6231	PRJCA009749	MC6231_CRR505737
CRR505740	MC6235	PRJCA009749	MC6235_CRR505740
CRR505741	MC6236	PRJCA009749	MC6236_CRR505741
CRR505742	MC3361	PRJCA009749	MC3361_CRR505742
CRR505743	MC3362	PRJCA009749	MC3362_CRR505743
CRR505745	MC3366	PRJCA009749	MC3366_CRR505745
CRR505746	MC3367	PRJCA009749	MC3367_CRR505746
CRR505748	GEMS18	PRJCA009749	GEMS18_CRR505748
CRR505750	GEMS1	PRJCA009749	GEMS1_CRR505750
CRR505752	Dan360	PRJCA009749	Dan360_CRR505752
