SRA_ID,Name,name_base,BioProject,key,grin_accession,grin_plant_name,grin_n_acc_for_key,risky,confident_match,pi_linked_in_sra2accession
SRR5962780,hmp3_ZEAxppRCBDIAAPEI-3,hmp3_ZEAxppRCBDIAAPEI-3,PRJNA399729,HMP3ZEAXPPRCBDIAAPEI3,,,,,False,False
SRR5962785,hmp3_ZEAxppRBYDIAAPEI-2,hmp3_ZEAxppRBYDIAAPEI-2,PRJNA399729,HMP3ZEAXPPRBYDIAAPEI2,,,,,False,False
SRR5962788,hmp3_ZEAxppRBUDIAAPEI-5,hmp3_ZEAxppRBUDIAAPEI-5,PRJNA399729,HMP3ZEAXPPRBUDIAAPEI5,,,,,False,False
SRR5962818,hmp3_MAIdgiRAKDIAAPEI-9,hmp3_MAIdgiRAKDIAAPEI-9,PRJNA399729,HMP3MAIDGIRAKDIAAPEI9,,,,,False,False
SRR5962819,hmp3_MAIdgiRAKDIAAPEI-9,hmp3_MAIdgiRAKDIAAPEI-9,PRJNA399729,HMP3MAIDGIRAKDIAAPEI9,,,,,False,False
SRR5962830,hmp3_ZEAxppRAFDIAAPEI-5,hmp3_ZEAxppRAFDIAAPEI-5,PRJNA399729,HMP3ZEAXPPRAFDIAAPEI5,,,,,False,False
SRR5962836,hmp3_ZEAxppRAHDIAAPEI-6,hmp3_ZEAxppRAHDIAAPEI-6,PRJNA399729,HMP3ZEAXPPRAHDIAAPEI6,,,,,False,False
SRR5962862,hmp3_ZEAxppRATDIAAPEI-12,hmp3_ZEAxppRATDIAAPEI-12,PRJNA399729,HMP3ZEAXPPRATDIAAPEI12,,,,,False,False
SRR5962864,hmp3_ZEAxppRAUDIAAPEI-1,hmp3_ZEAxppRAUDIAAPEI-1,PRJNA399729,HMP3ZEAXPPRAUDIAAPEI1,,,,,False,False
SRR5962866,hmp3_ZEAxppRANDIAAPEI-10,hmp3_ZEAxppRANDIAAPEI-10,PRJNA399729,HMP3ZEAXPPRANDIAAPEI10,,,,,False,False
SRR5976220,A272,A272,PRJNA399729,A272,Ames 27063,A272,1.0,False,True,True
SRR5976229,CML103,CML103,PRJNA399729,CML103,PI 690319,CML 103,1.0,False,True,False
SRR5976250,CML69,CML69,PRJNA399729,CML69,PI 690318,CML 69,1.0,False,True,False
SRR5976252,CML69,CML69,PRJNA399729,CML69,PI 690318,CML 69,1.0,False,True,False
SRR5976253,CML69,CML69,PRJNA399729,CML69,PI 690318,CML 69,1.0,False,True,False
SRR5976255,CML69,CML69,PRJNA399729,CML69,PI 690318,CML 69,1.0,False,True,False
SRR5976276,Oh40B,Oh40B,PRJNA399729,OH40B,PI 693397,Oh40B,1.0,False,True,True
SRR5976302,Mo17,Mo17,PRJNA399729,MO17,PI 558532,Mo17,1.0,False,True,True
SRR5976309,TIL15,TIL15,PRJNA399729,TIL15,Ames 28407,TIL15,1.0,False,True,True
SRR5976310,TIL25-TIP489.2,TIL25-TIP489.2,PRJNA399729,TIL25TIP4892,,,,,False,False
SRR5976317,M37W,M37W,PRJNA399729,M37W,PI 690327,M37W,1.0,False,True,True
SRR5976322,MM-1A,MM-1A,PRJNA399729,MM1A,,,,,False,False
SRR5976325,W22,W22,PRJNA399729,W22,NSL 30053,W22,1.0,False,True,True
SRR5976354,Tx601,Tx601,PRJNA399729,TX601,PI 693341,Tx601,1.0,False,True,True
SRR5976424,Ki3,Ki3,PRJNA399729,KI3,PI 690324,Ki3,1.0,False,True,True
SRR5976469,Ki21,Ki21,PRJNA399729,KI21,PI 706557,Ki21,1.0,False,True,True
SRR5976474,N6,N6,PRJNA399729,N6,PI 693372,N6,1.0,True,False,True
SRR5976491,TIL14-TIP498.2,TIL14-TIP498.2,PRJNA399729,TIL14TIP4982,,,,,False,False
SRR5976492,TIL09,TIL09,PRJNA399729,TIL09,,,,,False,False
SRR5976493,TIL10,TIL10,PRJNA399729,TIL10,Ames 28404,TIL10,1.0,False,True,True
SRR5976494,TIL03,TIL03,PRJNA399729,TIL03,,,,,False,False
SRR5976495,TIL05,TIL05,PRJNA399729,TIL05,,,,,False,False
SRR5976496,RIMMA0438,RIMMA0438,PRJNA399729,RIMMA0438,,,,,False,False
SRR5976497,TIL01,TIL01,PRJNA399729,TIL01,,,,,False,False
SRR5976511,TIL11,TIL11,PRJNA399729,TIL11,Ames 28405,TIL11,1.0,False,True,True
SRR5991979,B73,B73,PRJNA399729,B73,PI 550473,B73,1.0,False,True,True
SRR7477667,Z66,Z66,PRJNA479960,Z66,,,,,False,False
SRR7477668,Z65,Z65,PRJNA479960,Z65,,,,,False,False
SRR7477670,Z67,Z67,PRJNA479960,Z67,,,,,False,False
SRR7477671,Arica5,Arica5,PRJNA479960,ARICA5,,,,,False,False
SRR7477672,Arica4,Arica4,PRJNA479960,ARICA4,,,,,False,False
SRR7477673,Z6,Z6,PRJNA479960,Z6,,,,,False,False
SRR7477674,Z2,Z2,PRJNA479960,Z2,,,,,False,False
SRR8906635,526018,526018,PRJNA531553,526018,,,,,False,False
SRR8906636,CML229,CML229,PRJNA531553,CML229,,,,,False,False
SRR8906637,CIMBL29,CIMBL29,PRJNA531553,CIMBL29,,,,,False,False
SRR8906638,CML480,CML480,PRJNA531553,CML480,,,,,False,False
SRR8906639,CIMBL111,CIMBL111,PRJNA531553,CIMBL111,,,,,False,False
SRR8906640,BT1,BT1,PRJNA531553,BT1,,,,,False,False
SRR8906641,CML168,CML168,PRJNA531553,CML168,,,,,False,False
SRR8906642,CML360,CML360,PRJNA531553,CML360,,,,,False,False
SRR8906643,CML426,CML426,PRJNA531553,CML426,,,,,False,False
SRR8906644,CML223,CML223,PRJNA531553,CML223,,,,,False,False
SRR8906645,SW1611,SW1611,PRJNA531553,SW1611,,,,,False,False
SRR8906646,CIMBL146,CIMBL146,PRJNA531553,CIMBL146,,,,,False,False
SRR8906647,CML163,CML163,PRJNA531553,CML163,,,,,False,False
SRR8906648,CIMBL51,CIMBL51,PRJNA531553,CIMBL51,,,,,False,False
SRR8906649,CIMBL16,CIMBL16,PRJNA531553,CIMBL16,,,,,False,False
SRR8906650,CML189,CML189,PRJNA531553,CML189,,,,,False,False
SRR8906651,CML497,CML497,PRJNA531553,CML497,,,,,False,False
SRR8906652,P138,P138,PRJNA531553,P138,Ames 17681,P138,1.0,False,True,True
SRR8906653,CIMBL155,CIMBL155,PRJNA531553,CIMBL155,,,,,False,False
SRR8906654,CIMBL15,CIMBL15,PRJNA531553,CIMBL15,,,,,False,False
SRR8906655,CIMBL39,CIMBL39,PRJNA531553,CIMBL39,,,,,False,False
SRR8906656,PH4VC,PH4VC,PRJNA531553,PH4VC,,,,,False,False
SRR8906657,04K5702,04K5702,PRJNA531553,04K5702,,,,,False,False
SRR8906658,GEMS55,GEMS55,PRJNA531553,GEMS55,,,,,False,False
SRR8906659,TX5,TX5,PRJNA531553,TX5,,,,,False,False
SRR8906660,ZHENG58,ZHENG58,PRJNA531553,ZHENG58,,,,,False,False
SRR8906661,JI846,JI846,PRJNA531553,JI846,,,,,False,False
SRR8906662,9642,9642,PRJNA531553,9642,,,,,False,False
SRR8906663,GEMS36,GEMS36,PRJNA531553,GEMS36,,,,,False,False
SRR8906664,BY815,BY815,PRJNA531553,BY815,,,,,False,False
SRR8906665,W138,W138,PRJNA531553,W138,,,,,False,False
SRR8906666,H21,H21,PRJNA531553,H21,PI 698956,H21,1.0,False,True,True
SRR8906667,CIMBL137,CIMBL137,PRJNA531553,CIMBL137,,,,,False,False
SRR8906668,BK,BK,PRJNA531553,BK,,,,,False,False
SRR8906669,CIMBL149,CIMBL149,PRJNA531553,CIMBL149,,,,,False,False
SRR8906670,CIMBL37,CIMBL37,PRJNA531553,CIMBL37,,,,,False,False
SRR8906671,CML433,CML433,PRJNA531553,CML433,,,,,False,False
SRR8906672,CIMBL18,CIMBL18,PRJNA531553,CIMBL18,,,,,False,False
SRR8906673,CIMBL140,CIMBL140,PRJNA531553,CIMBL140,,,,,False,False
SRR8906674,CIMBL135,CIMBL135,PRJNA531553,CIMBL135,,,,,False,False
SRR8906675,CIMBL28,CIMBL28,PRJNA531553,CIMBL28,,,,,False,False
SRR8906676,CIMBL109,CIMBL109,PRJNA531553,CIMBL109,,,,,False,False
SRR8906677,CIMBL31,CIMBL31,PRJNA531553,CIMBL31,,,,,False,False
SRR8906678,CIMBL110,CIMBL110,PRJNA531553,CIMBL110,,,,,False,False
SRR8906679,CIMBL92,CIMBL92,PRJNA531553,CIMBL92,,,,,False,False
SRR8906680,ZHENG653,ZHENG653,PRJNA531553,ZHENG653,,,,,False,False
SRR8906681,ZHI41,ZHI41,PRJNA531553,ZHI41,,,,,False,False
SRR8906682,LIAO5114,LIAO5114,PRJNA531553,LIAO5114,,,,,False,False
SRR8906683,JI63,JI63,PRJNA531553,JI63,,,,,False,False
SRR8906684,LY,LY,PRJNA531553,LY,,,,,False,False
SRR8906685,TY1,TY1,PRJNA531553,TY1,,,,,False,False
SRR8906686,R08,R08,PRJNA531553,R08,,,,,False,False
SRR8906687,GEMS56,GEMS56,PRJNA531553,GEMS56,,,,,False,False
SRR8906688,04K5686,04K5686,PRJNA531553,04K5686,,,,,False,False
SRR8906689,SY1035,SY1035,PRJNA531553,SY1035,,,,,False,False
SRR8906690,8902,8902,PRJNA531553,8902,,,,,False,False
SRR8906691,FCD0602,FCD0602,PRJNA531553,FCD0602,,,,,False,False
SRR8906692,GEMS30,GEMS30,PRJNA531553,GEMS30,,,,,False,False
SRR8906693,ZONG31,ZONG31,PRJNA531553,ZONG31,,,,,False,False
SRR8906694,GEMS21,GEMS21,PRJNA531553,GEMS21,,,,,False,False
SRR8906695,RY737,RY737,PRJNA531553,RY737,,,,,False,False
SRR8906696,DSB,DSB,PRJNA531553,DSB,,,,,False,False
SRR8906697,JIAO51,JIAO51,PRJNA531553,JIAO51,,,,,False,False
SRR8906698,177,177,PRJNA531553,177,,,,,False,False
SRR8906699,GEMS40,GEMS40,PRJNA531553,GEMS40,,,,,False,False
SRR8906700,GEMS45,GEMS45,PRJNA531553,GEMS45,,,,,False,False
SRR8906701,GEMS12,GEMS12,PRJNA531553,GEMS12,,,,,False,False
SRR8906702,SHEN5003,SHEN5003,PRJNA531553,SHEN5003,,,,,False,False
SRR8906703,GEMS32,GEMS32,PRJNA531553,GEMS32,,,,,False,False
SRR8906704,GEMS35,GEMS35,PRJNA531553,GEMS35,,,,,False,False
SRR8906705,XI502,XI502,PRJNA531553,XI502,,,,,False,False
SRR8906706,B77,B77,PRJNA531553,B77,PI 608765,B77,1.0,False,True,True
SRR8906707,GEMS49,GEMS49,PRJNA531553,GEMS49,,,,,False,False
SRR8906708,RY713,RY713,PRJNA531553,RY713,,,,,False,False
SRR8906709,WU109,WU109,PRJNA531553,WU109,,,,,False,False
SRR8906710,CIMBL96,CIMBL96,PRJNA531553,CIMBL96,,,,,False,False
SRR8906711,CIMBL53,CIMBL53,PRJNA531553,CIMBL53,,,,,False,False
SRR8906712,CML134,CML134,PRJNA531553,CML134,,,,,False,False
SRR8906713,CIMBL131,CIMBL131,PRJNA531553,CIMBL131,,,,,False,False
SRR8906714,CML300,CML300,PRJNA531553,CML300,PI 595569,CML 300,1.0,False,True,False
SRR8906715,CML51,CML51,PRJNA531553,CML51,,,,,False,False
SRR8906716,S37,S37,PRJNA531553,S37,PI 535916,S 37,1.0,False,True,False
SRR8906717,CML29,CML29,PRJNA531553,CML29,PI 595556,CML 29,1.0,False,True,False
SRR8906718,CIMBL25,CIMBL25,PRJNA531553,CIMBL25,,,,,False,False
SRR8906719,CIMBL11,CIMBL11,PRJNA531553,CIMBL11,,,,,False,False
SRR8906720,CML290,CML290,PRJNA531553,CML290,,,,,False,False
SRR8906721,CIMBL54,CIMBL54,PRJNA531553,CIMBL54,,,,,False,False
SRR8906722,CML172,CML172,PRJNA531553,CML172,,,,,False,False
SRR8906723,CIMBL33,CIMBL33,PRJNA531553,CIMBL33,,,,,False,False
SRR8906724,SHEN137,SHEN137,PRJNA531553,SHEN137,,,,,False,False
SRR8906725,CML451,CML451,PRJNA531553,CML451,Ames 34386,CML 451,1.0,False,True,False
SRR8906726,CIMBL10,CIMBL10,PRJNA531553,CIMBL10,,,,,False,False
SRR8906727,CML486,CML486,PRJNA531553,CML486,Ames 34388,CML 486,1.0,False,True,False
SRR8906728,CML493,CML493,PRJNA531553,CML493,,,,,False,False
SRR8906729,CIMBL127,CIMBL127,PRJNA531553,CIMBL127,,,,,False,False
SRR8906730,CML364,CML364,PRJNA531553,CML364,,,,,False,False
SRR8906731,CIMBL132,CIMBL132,PRJNA531553,CIMBL132,,,,,False,False
SRR8906732,CML454,CML454,PRJNA531553,CML454,,,,,False,False
SRR8906733,CIMBL59,CIMBL59,PRJNA531553,CIMBL59,,,,,False,False
SRR8906734,CML113,CML113,PRJNA531553,CML113,,,,,False,False
SRR8906735,CML415,CML415,PRJNA531553,CML415,,,,,False,False
SRR8906736,CIMBL45,CIMBL45,PRJNA531553,CIMBL45,,,,,False,False
SRR8906737,CIMBL7,CIMBL7,PRJNA531553,CIMBL7,,,,,False,False
SRR8906738,CML423,CML423,PRJNA531553,CML423,,,,,False,False
SRR8906739,CIMBL70,CIMBL70,PRJNA531553,CIMBL70,,,,,False,False
SRR8906740,CIMBL46,CIMBL46,PRJNA531553,CIMBL46,,,,,False,False
SRR8906741,238,238,PRJNA531553,238,,,,,False,False
SRR8906742,GEMS14,GEMS14,PRJNA531553,GEMS14,,,,,False,False
SRR8906743,GEMS60,GEMS60,PRJNA531553,GEMS60,,,,,False,False
SRR8906744,EN25,EN25,PRJNA531553,EN25,,,,,False,False
SRR8906745,CY72,CY72,PRJNA531553,CY72,,,,,False,False
SRR8906746,BZN,BZN,PRJNA531553,BZN,,,,,False,False
SRR8906747,GEMS52,GEMS52,PRJNA531553,GEMS52,,,,,False,False
SRR8906748,JH59,JH59,PRJNA531553,JH59,,,,,False,False
SRR8906749,DH3732,DH3732,PRJNA531553,DH3732,,,,,False,False
SRR8906750,CIMBL87,CIMBL87,PRJNA531553,CIMBL87,,,,,False,False
SRR8906751,150,150,PRJNA531553,150,,,,,False,False
SRR8906752,GY386,GY386,PRJNA531553,GY386,,,,,False,False
SRR8906753,CIMBL24,CIMBL24,PRJNA531553,CIMBL24,,,,,False,False
SRR8906754,CIMBL153,CIMBL153,PRJNA531553,CIMBL153,,,,,False,False
SRR8906755,CIMBL143,CIMBL143,PRJNA531553,CIMBL143,,,,,False,False
SRR8906756,CIMBL65,CIMBL65,PRJNA531553,CIMBL65,,,,,False,False
SRR8906757,M97,M97,PRJNA531553,M97,,,,,False,False
SRR8906758,R15,R15,PRJNA531553,R15,,,,,False,False
SRR8906759,ZHENG32,ZHENG32,PRJNA531553,ZHENG32,,,,,False,False
SRR8906760,TY4,TY4,PRJNA531553,TY4,,,,,False,False
SRR8906761,BS16,BS16,PRJNA531553,BS16,PI 608783,BS16,1.0,False,True,True
SRR8906762,B111,B111,PRJNA531553,B111,PI 607382,B111,1.0,False,True,True
SRR8906763,BY807,BY807,PRJNA531553,BY807,,,,,False,False
SRR8906764,U8112,U8112,PRJNA531553,U8112,,,,,False,False
SRR8906765,GEMS29,GEMS29,PRJNA531553,GEMS29,,,,,False,False
SRR8906766,1323,1323,PRJNA531553,1323,,,,,False,False
SRR8906767,TY5,TY5,PRJNA531553,TY5,,,,,False,False
SRR8906768,RY697,RY697,PRJNA531553,RY697,,,,,False,False
SRR8906769,SY1077,SY1077,PRJNA531553,SY1077,,,,,False,False
SRR8906770,K12,K12,PRJNA531553,K12,Ames 34543,K12,1.0,False,True,True
SRR8906771,JI842,JI842,PRJNA531553,JI842,,,,,False,False
SRR8906772,GEMS66,GEMS66,PRJNA531553,GEMS66,,,,,False,False
SRR8906773,ZHENG35,ZHENG35,PRJNA531553,ZHENG35,,,,,False,False
SRR8906774,GY386B,GY386B,PRJNA531553,GY386B,,,,,False,False
SRR8906775,GEMS51,GEMS51,PRJNA531553,GEMS51,,,,,False,False
SRR8906776,CIMBL21,CIMBL21,PRJNA531553,CIMBL21,,,,,False,False
SRR8906777,CIMBL118,CIMBL118,PRJNA531553,CIMBL118,,,,,False,False
SRR8906778,CIMBL99,CIMBL99,PRJNA531553,CIMBL99,,,,,False,False
SRR8906779,CML286,CML286,PRJNA531553,CML286,,,,,False,False
SRR8906780,CML169,CML169,PRJNA531553,CML169,,,,,False,False
SRR8906781,CIMBL56,CIMBL56,PRJNA531553,CIMBL56,,,,,False,False
SRR8906782,CIMBL49,CIMBL49,PRJNA531553,CIMBL49,,,,,False,False
SRR8906783,CIMBL154,CIMBL154,PRJNA531553,CIMBL154,,,,,False,False
SRR8906784,CML228,CML228,PRJNA531553,CML228,PI 690320,CML 228,1.0,False,True,False
SRR8906785,CML165,CML165,PRJNA531553,CML165,,,,,False,False
SRR8906786,K22,K22,PRJNA531553,K22,,,,,False,False
SRR8906787,18-599,18-599,PRJNA531553,18599,,,,,False,False
SRR8906788,ZHENG28,ZHENG28,PRJNA531553,ZHENG28,,,,,False,False
SRR8906789,CIMBL84,CIMBL84,PRJNA531553,CIMBL84,,,,,False,False
SRR8906790,CML31,CML31,PRJNA531553,CML31,PI 595557,CML 31,1.0,False,True,False
SRR8906791,CIMBL77,CIMBL77,PRJNA531553,CIMBL77,,,,,False,False
SRR8906792,CML324,CML324,PRJNA531553,CML324,,,,,False,False
SRR8906793,CIMBL124,CIMBL124,PRJNA531553,CIMBL124,,,,,False,False
SRR8906794,CIMBL68,CIMBL68,PRJNA531553,CIMBL68,,,,,False,False
SRR8906795,CIMBL71,CIMBL71,PRJNA531553,CIMBL71,,,,,False,False
SRR8906796,CIMBL34,CIMBL34,PRJNA531553,CIMBL34,,,,,False,False
SRR8906797,CIMBL69,CIMBL69,PRJNA531553,CIMBL69,,,,,False,False
SRR8906798,CIMBL23,CIMBL23,PRJNA531553,CIMBL23,,,,,False,False
SRR8906799,CIMBL121,CIMBL121,PRJNA531553,CIMBL121,,,,,False,False
SRR8906800,CML118,CML118,PRJNA531553,CML118,,,,,False,False
SRR8906801,CIMBL156,CIMBL156,PRJNA531553,CIMBL156,,,,,False,False
SRR8906802,CML470,CML470,PRJNA531553,CML470,,,,,False,False
SRR8906803,CML411,CML411,PRJNA531553,CML411,,,,,False,False
SRR8906804,CIMBL107,CIMBL107,PRJNA531553,CIMBL107,,,,,False,False
SRR8906805,CIMBL98,CIMBL98,PRJNA531553,CIMBL98,,,,,False,False
SRR8906806,CIMBL100,CIMBL100,PRJNA531553,CIMBL100,,,,,False,False
SRR8906807,CIMBL150,CIMBL150,PRJNA531553,CIMBL150,,,,,False,False
SRR8906808,CIMBL35,CIMBL35,PRJNA531553,CIMBL35,,,,,False,False
SRR8906809,CML428,CML428,PRJNA531553,CML428,,,,,False,False
SRR8906810,CIMBL115,CIMBL115,PRJNA531553,CIMBL115,,,,,False,False
SRR8906811,CML305,CML305,PRJNA531553,CML305,PI 595571,CML 305,1.0,False,True,False
SRR8906812,CIMBL82,CIMBL82,PRJNA531553,CIMBL82,,,,,False,False
SRR8906813,CIMBL57,CIMBL57,PRJNA531553,CIMBL57,,,,,False,False
SRR8906814,CIMBL91,CIMBL91,PRJNA531553,CIMBL91,,,,,False,False
SRR8906815,CIMBL43,CIMBL43,PRJNA531553,CIMBL43,,,,,False,False
SRR8906816,CML121,CML121,PRJNA531553,CML121,,,,,False,False
SRR8906817,CIMBL27,CIMBL27,PRJNA531553,CIMBL27,,,,,False,False
SRR8906818,CIMBL102,CIMBL102,PRJNA531553,CIMBL102,,,,,False,False
SRR8906819,TY9,TY9,PRJNA531553,TY9,,,,,False,False
SRR8906820,GEMS3,GEMS3,PRJNA531553,GEMS3,,,,,False,False
SRR8906821,9782,9782,PRJNA531553,9782,,,,,False,False
SRR8906822,303WX,303WX,PRJNA531553,303WX,,,,,False,False
SRR8906823,GEMS10,GEMS10,PRJNA531553,GEMS10,,,,,False,False
SRR8906824,GEMS62,GEMS62,PRJNA531553,GEMS62,,,,,False,False
SRR8906825,7381,7381,PRJNA531553,7381,,,,,False,False
SRR8906826,GEMS4,GEMS4,PRJNA531553,GEMS4,,,,,False,False
SRR8906827,K10,K10,PRJNA531553,K10,PI 369438,K 10,1.0,False,True,False
SRR8906828,1462,1462,PRJNA531553,1462,,,,,False,False
SRR8906829,ZHENG29,ZHENG29,PRJNA531553,ZHENG29,,,,,False,False
SRR8906830,K14,K14,PRJNA531553,K14,,,,,False,False
SRR8906831,LIAO5262,LIAO5262,PRJNA531553,LIAO5262,,,,,False,False
SRR8906832,GEMS31,GEMS31,PRJNA531553,GEMS31,,,,,False,False
SRR8906833,GY923,GY923,PRJNA531553,GY923,,,,,False,False
SRR8906834,TY6,TY6,PRJNA531553,TY6,,,,,False,False
SRR8906835,384-2,384-2,PRJNA531553,3842,,,,,False,False
SRR8906836,HYS,HYS,PRJNA531553,HYS,,,,,False,False
SRR8906837,LY042,LY042,PRJNA531553,LY042,,,,,False,False
SRR8906838,5311,5311,PRJNA531553,5311,,,,,False,False
SRR8906839,BY843,BY843,PRJNA531553,BY843,,,,,False,False
SRR8906840,DAN340,DAN340,PRJNA531553,DAN340,,,,,False,False
SRR8906841,CF3,CF3,PRJNA531553,CF3,,,,,False,False
SRR8906842,ZAC546,ZAC546,PRJNA531553,ZAC546,,,,,False,False
SRR8906843,GEMS24,GEMS24,PRJNA531553,GEMS24,,,,,False,False
SRR8906844,975-12,975-12,PRJNA531553,97512,,,,,False,False
SRR8906845,4F1,4F1,PRJNA531553,4F1,,,,,False,False
SRR8906846,GEMS23,GEMS23,PRJNA531553,GEMS23,,,,,False,False
SRR8906847,TY8,TY8,PRJNA531553,TY8,,,,,False,False
SRR8906848,R15X1141,R15X1141,PRJNA531553,R15X1141,,,,,False,False
SRR8906849,GEMS18,GEMS18,PRJNA531553,GEMS18,,,,,False,False
SRR8906850,SI446,SI446,PRJNA531553,SI446,,,,,False,False
SRR8906851,GEMS63,GEMS63,PRJNA531553,GEMS63,,,,,False,False
SRR8906852,GEMS44,GEMS44,PRJNA531553,GEMS44,,,,,False,False
SRR8906853,CML432,CML432,PRJNA531553,CML432,,,,,False,False
SRR8906854,SI273,SI273,PRJNA531553,SI273,,,,,False,False
SRR8906855,SY999,SY999,PRJNA531553,SY999,,,,,False,False
SRR8906856,ZH68,ZH68,PRJNA531553,ZH68,,,,,False,False
SRR8906857,TIE7922,TIE7922,PRJNA531553,TIE7922,,,,,False,False
SRR8906858,CML408,CML408,PRJNA531553,CML408,,,,,False,False
SRR8906859,DONG46,DONG46,PRJNA531553,DONG46,,,,,False,False
SRR8906860,05W002,05W002,PRJNA531553,05W002,,,,,False,False
SRR8906861,YE478,YE478,PRJNA531553,YE478,,,,,False,False
SRR8906862,HZS,HZS,PRJNA531553,HZS,,,,,False,False
SRR8906863,CIMBL41,CIMBL41,PRJNA531553,CIMBL41,,,,,False,False
SRR8906864,CIMBL85,CIMBL85,PRJNA531553,CIMBL85,,,,,False,False
SRR8906865,CML192,CML192,PRJNA531553,CML192,,,,,False,False
SRR8906866,CIMBL44,CIMBL44,PRJNA531553,CIMBL44,,,,,False,False
SRR8906867,CIMBL40,CIMBL40,PRJNA531553,CIMBL40,,,,,False,False
SRR8906868,CML115,CML115,PRJNA531553,CML115,,,,,False,False
SRR8906869,CIMBL1,CIMBL1,PRJNA531553,CIMBL1,,,,,False,False
SRR8906870,CIMBL95,CIMBL95,PRJNA531553,CIMBL95,,,,,False,False
SRR8906871,CML170,CML170,PRJNA531553,CML170,,,,,False,False
SRR8906872,CIMBL152,CIMBL152,PRJNA531553,CIMBL152,,,,,False,False
SRR8906873,CIMBL74,CIMBL74,PRJNA531553,CIMBL74,,,,,False,False
SRR8906874,CML338,CML338,PRJNA531553,CML338,,,,,False,False
SRR8906875,CIMBL120,CIMBL120,PRJNA531553,CIMBL120,,,,,False,False
SRR8906876,CML28,CML28,PRJNA531553,CML28,PI 595555,CML 28,1.0,False,True,False
SRR8906877,CIMBL38,CIMBL38,PRJNA531553,CIMBL38,,,,,False,False
SRR8906878,CIMBL26,CIMBL26,PRJNA531553,CIMBL26,,,,,False,False
SRR8906879,CML40,CML40,PRJNA531553,CML40,PI 595560,CML 40,1.0,False,True,False
SRR8906880,CIMBL128,CIMBL128,PRJNA531553,CIMBL128,,,,,False,False
SRR8906881,CML162,CML162,PRJNA531553,CML162,,,,,False,False
SRR8906882,CIMBL104,CIMBL104,PRJNA531553,CIMBL104,,,,,False,False
SRR8906883,GEMS1,GEMS1,PRJNA531553,GEMS1,,,,,False,False
SRR8906884,CIMBL106,CIMBL106,PRJNA531553,CIMBL106,,,,,False,False
SRR8906885,CIMBL125,CIMBL125,PRJNA531553,CIMBL125,,,,,False,False
SRR8906886,CML496,CML496,PRJNA531553,CML496,,,,,False,False
SRR8906887,CML130,CML130,PRJNA531553,CML130,,,,,False,False
SRR8906888,CML307,CML307,PRJNA531553,CML307,PI 690606,CML 307,1.0,False,True,False
SRR8906889,CIMBL9,CIMBL9,PRJNA531553,CIMBL9,,,,,False,False
SRR8906890,CIMBL122,CIMBL122,PRJNA531553,CIMBL122,,,,,False,False
SRR8906891,CIMBL134,CIMBL134,PRJNA531553,CIMBL134,,,,,False,False
SRR8906892,CIMBL20,CIMBL20,PRJNA531553,CIMBL20,,,,,False,False
SRR8906893,GEMS59,GEMS59,PRJNA531553,GEMS59,,,,,False,False
SRR8906894,SY1052,SY1052,PRJNA531553,SY1052,,,,,False,False
SRR8906895,GEMS16,GEMS16,PRJNA531553,GEMS16,,,,,False,False
SRR8906896,CML171,CML171,PRJNA531553,CML171,,,,,False,False
SRR8906897,DH29,DH29,PRJNA531553,DH29,,,,,False,False
SRR8906898,NMJT,NMJT,PRJNA531553,NMJT,,,,,False,False
SRR8906899,ZHENG30,ZHENG30,PRJNA531553,ZHENG30,,,,,False,False
SRR8906900,WH413,WH413,PRJNA531553,WH413,,,,,False,False
SRR8906901,GEMS43,GEMS43,PRJNA531553,GEMS43,,,,,False,False
SRR8906902,QI205,QI205,PRJNA531553,QI205,,,,,False,False
SRR8906903,DAN360,DAN360,PRJNA531553,DAN360,,,,,False,False
SRR8906904,LXN,LXN,PRJNA531553,LXN,,,,,False,False
SRR8906905,CHANG3,CHANG3,PRJNA531553,CHANG3,,,,,False,False
SRR8906906,GY1032,GY1032,PRJNA531553,GY1032,,,,,False,False
SRR8906907,CI7,CI7,PRJNA531553,CI7,PI 146368,CI 7,1.0,False,True,False
SRR8906908,GEMS53,GEMS53,PRJNA531553,GEMS53,,,,,False,False
SRR8906909,CIMBL83,CIMBL83,PRJNA531553,CIMBL83,,,,,False,False
SRR8906910,CIMBL101,CIMBL101,PRJNA531553,CIMBL101,,,,,False,False
SRR8906911,CIMBL67,CIMBL67,PRJNA531553,CIMBL67,,,,,False,False
SRR8906912,P178,P178,PRJNA531553,P178,,,,,False,False
SRR8906913,CIMBL113,CIMBL113,PRJNA531553,CIMBL113,,,,,False,False
SRR8906914,CIMBL62,CIMBL62,PRJNA531553,CIMBL62,,,,,False,False
SRR8906915,ZZ01,ZZ01,PRJNA531553,ZZ01,,,,,False,False
SRR8906916,CML50,CML50,PRJNA531553,CML50,,,,,False,False
SRR8906917,CIMBL19,CIMBL19,PRJNA531553,CIMBL19,,,,,False,False
SRR8906918,CIMBL88,CIMBL88,PRJNA531553,CIMBL88,,,,,False,False
SRR8906919,CIMBL66,CIMBL66,PRJNA531553,CIMBL66,,,,,False,False
SRR8906920,CIMBL94,CIMBL94,PRJNA531553,CIMBL94,,,,,False,False
SRR8906921,CML323,CML323,PRJNA531553,CML323,PI 690610,CML 323,1.0,False,True,False
SRR8906922,CIMBL93,CIMBL93,PRJNA531553,CIMBL93,,,,,False,False
